ts_code,trade_date_x,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,trade_date_y,close_y,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,symbol,name,area,industry,market,list_date
688111.SH ,20210412,315.0,319.79,297.17,300.6,316.36,-15.76,-4.9817,17090.09,521183.052,20210412,300.6,0.7919,0.9307,1.63,157.8067,157.8067,20.2157,61.2908,61.2908,,,46100.0,21581.9451,18363.5739,13857660.0,6487532.6971,688111,金山办公,北京,软件服务,科创板,20191118
688116.SH ,20210412,52.93,53.14,50.08,50.99,52.71,-1.72,-3.2631,14647.22,74855.443,20210412,50.99,0.8296,0.8985,1.42,110.2303,110.2303,7.1189,25.0504,25.0504,,,23185.8116,17654.7919,16301.4071,1182244.5335,900217.839,688116,天奈科技,江苏,化工原料,科创板,20190925
688118.SH ,20210412,21.04,21.3,20.89,21.0,21.04,-0.04,-0.1901,3433.24,7229.56,20210412,21.0,0.5162,0.5942,1.0,39.8492,64.6106,2.0492,5.0594,5.5539,,,9540.0,6650.4659,5777.7388,200340.0,139659.7839,688118,普元信息,上海,软件服务,科创板,20191204
688122.SH ,20210412,52.52,53.48,48.28,49.82,52.77,-2.95,-5.5903,54610.08,274488.938,20210412,49.82,1.7594,2.4857,1.75,59.2933,59.2933,7.8273,10.4051,10.4051,,,44127.2,31038.8,21969.872,2198417.104,1546353.016,688122,西部超导,陕西,小金属,科创板,20190722
688123.SH ,20210412,46.37,46.9,45.23,45.27,46.31,-1.04,-2.2457,6445.49,29633.361,20210412,45.27,0.7803,1.4996,0.54,57.5201,33.5859,3.7443,10.656,11.0772,,,12084.1867,8260.7063,4298.2045,547051.1319,373962.1742,688123,聚辰股份,上海,半导体,科创板,20191223
688126.SH ,20210412,24.3,24.83,23.51,23.64,24.41,-0.77,-3.1544,96623.5,232410.682,20210412,23.64,2.023,2.023,0.61,,673.3985,6.2092,39.2851,32.3713,,,248026.0,47762.2967,47762.2967,5863334.64,1129100.694,688126,沪硅产业-U,上海,半导体,科创板,20200420
688127.SH ,20210412,20.03,20.87,19.72,20.15,19.93,0.22,1.1039,18830.64,38417.873,20210412,20.15,4.8464,4.8464,1.19,69.893,44.4822,6.039,24.2969,18.5009,,,40284.5,3885.5,3885.5,811732.675,78292.825,688127,蓝特光学,浙江,元器件,科创板,20200921
688128.SH ,20210412,15.56,15.97,15.48,15.68,15.54,0.14,0.9009,11380.84,17936.259,20210412,15.68,1.2113,2.0277,1.95,25.1517,22.5724,2.7659,2.3044,2.5202,,,40450.0,9395.6209,5612.7601,634256.0,147323.3357,688128,中国电研,广东,专用机械,科创板,20191105
688129.SH ,20210412,18.12,18.26,17.6,17.99,18.02,-0.03,-0.1665,6472.46,11690.009,20210412,17.99,2.371,2.371,1.18,27.5521,27.5521,2.7308,5.2913,5.2913,,,12000.0,2729.8426,2729.8426,215880.0,49109.8684,688129,东来技术,上海,染料涂料,科创板,20201023
688133.SH ,20210412,169.34,172.46,165.77,167.98,169.11,-1.13,-0.6682,4772.9,80505.473,20210412,167.98,3.066,3.066,0.86,172.8098,124.6417,8.9069,11.1951,9.1675,,,7624.896,1556.7262,1556.7262,1280830.0301,261498.8671,688133,泰坦科技,上海,化工原料,科创板,20201030
688135.SH ,20210412,37.3,37.95,35.8,36.0,37.75,-1.75,-4.6358,19971.98,73006.697,20210412,36.0,7.209,7.209,0.62,80.7128,96.525,5.0348,21.1643,19.512,,,13640.0,2770.4245,2770.4245,491040.0,99735.282,688135,利扬芯片,广东,半导体,科创板,20201111
688136.SH ,20210412,32.71,32.87,32.25,32.28,32.69,-0.41,-1.2542,5704.73,18558.731,20210412,32.28,1.3945,1.3945,0.79,40.1354,46.2211,3.5054,5.3865,5.2563,,,19870.065,4090.9122,4090.9122,641405.6982,132054.6458,688136,科兴制药,山东,生物制药,科创板,20201214
688138.SH ,20210412,18.51,18.65,17.75,17.84,18.51,-0.67,-3.6197,11561.45,20966.758,20210412,17.84,1.4783,1.5621,0.73,62.3895,62.3895,4.0397,9.7697,9.7697,,,26680.0,7821.0,7401.0,475971.2,139526.64,688138,清溢光电,深圳,元器件,科创板,20191120
688139.SH ,20210412,94.86,96.96,92.31,93.0,96.0,-3.0,-3.125,15272.41,143779.793,20210412,93.0,0.8428,1.2312,0.9,77.4048,77.4048,10.6228,21.0321,21.0321,,,31707.1758,18120.5918,12404.221,2948767.3494,1685215.0374,688139,海尔生物,山东,医疗保健,科创板,20191025
688155.SH ,20210412,79.52,82.38,76.6,77.17,79.49,-2.32,-2.9186,7179.42,57260.643,20210412,77.17,3.9964,3.9964,1.76,96.0952,96.0952,5.4035,11.6181,11.6181,,,7563.0036,1796.45,1796.45,583636.9878,138632.0465,688155,先惠技术,上海,专用机械,科创板,20200811
688156.SH ,20210412,18.44,18.47,18.18,18.42,18.31,0.11,0.6008,2987.67,5477.563,20210412,18.42,1.3697,1.3697,1.01,38.3989,35.7224,2.391,5.5704,6.7583,,,9184.0,2181.2,2181.2,169169.28,40177.704,688156,路德环境,湖北,环境保护,科创板,20200922
688157.SH ,20210412,83.11,83.97,81.25,81.7,83.2,-1.5,-1.8029,673.79,5554.69,20210412,81.7,0.3564,0.3564,0.47,70.0233,74.1519,5.9328,14.2887,14.9353,,,7960.0,1890.5,1890.5,650332.0,154453.85,688157,松井股份,湖南,染料涂料,科创板,20200609
688158.SH ,20210412,37.32,37.58,36.52,36.84,37.32,-0.48,-1.2862,4343.75,16048.652,20210412,36.84,0.1387,0.2178,0.91,734.575,,4.7742,10.2752,6.312,,,42253.2164,31317.36,19942.3789,1556608.4922,1153731.5424,688158,优刻得-W,上海,互联网,科创板,20200120
688159.SH ,20210412,21.95,22.15,21.39,21.52,21.98,-0.46,-2.0928,3528.63,7664.336,20210412,21.52,0.5695,0.7854,0.85,36.1606,,2.3235,2.5224,3.4114,,,9167.9495,6195.6041,4492.7391,197294.2732,133329.4002,688159,有方科技,深圳,通信设备,科创板,20200123
688160.SH ,20210412,32.22,33.0,31.53,31.79,32.69,-0.9,-2.7531,4358.56,13969.171,20210412,31.79,2.2837,2.2837,1.14,63.1725,40.135,4.1811,7.7329,6.1516,,,8400.0,1908.5772,1908.5772,267036.0,60673.6692,688160,步科股份,上海,电器仪表,科创板,20201112
688165.SH ,20210412,10.24,10.27,10.04,10.12,10.24,-0.12,-1.1719,10642.79,10779.428,20210412,10.12,0.8573,0.8608,0.62,,,2.4954,4.165,4.6752,,,52178.0,12414.7626,12364.0626,528041.36,125637.3975,688165,埃夫特-U,安徽,专用机械,科创板,20200715
688166.SH ,20210412,41.07,41.83,40.09,40.4,41.05,-0.65,-1.5834,8905.77,36406.409,20210412,40.4,0.4935,0.5172,0.94,97.5027,97.5027,11.5688,21.0904,21.0904,,,41000.0,18047.8161,17219.0205,1656400.0,729131.7704,688166,博瑞医药,江苏,化学制药,科创板,20191108
688168.SH ,20210412,47.18,47.69,45.55,45.68,47.44,-1.76,-3.7099,4590.37,21409.468,20210412,45.68,1.6476,1.7141,2.44,31.6909,50.2611,2.2876,9.3993,8.7612,,,5118.0,2786.025,2678.025,233790.24,127265.622,688168,安博通,北京,软件服务,科创板,20190906
688169.SH ,20210412,1035.0,1136.68,1035.0,1090.62,1057.0,33.62,3.1807,5475.98,604627.255,20210412,1090.62,1.2202,1.8406,1.64,92.875,53.0142,10.2127,17.2912,16.0488,,,6666.6667,4487.6542,2975.129,7270800.0364,4894325.4236,688169,石头科技,北京,家用电器,科创板,20200221
688177.SH ,20210412,23.49,23.75,22.56,22.61,23.45,-0.84,-3.5821,8342.31,19215.968,20210412,22.61,0.8698,1.0869,1.03,,,4.6681,50.6101,50.6101,,,41408.0,9591.1922,7675.2451,936234.88,216856.8556,688177,百奥泰-U,广东,生物制药,科创板,20200221
688178.SH ,20210412,28.33,28.47,27.67,27.83,28.29,-0.46,-1.626,3141.98,8824.513,20210412,27.83,0.8491,0.9967,1.18,18.7154,18.7154,2.1043,2.9657,2.9657,,,8499.7844,3700.2615,3152.3223,236548.9999,102978.2775,688178,万德斯,江苏,环境保护,科创板,20200114
688179.SH ,20210412,97.0,101.33,96.07,97.99,96.75,1.24,1.2817,7406.07,72925.009,20210412,97.99,3.2289,3.2289,1.06,155.2883,128.1576,12.0817,47.1866,42.1135,,,10093.34,2293.7162,2293.7162,989046.3866,224761.2504,688179,阿拉丁,上海,化学制药,科创板,20201026
688180.SH ,20210412,85.8,86.88,83.38,83.56,85.88,-2.32,-2.7014,8579.7,72556.22,20210412,83.56,1.182,1.182,1.09,,,12.51,45.7119,45.7119,,,87249.6,7258.8186,7258.8186,7290576.576,606546.8822,688180,君实生物-U,上海,生物制药,科创板,20200715
688181.SH ,20210412,52.67,52.68,50.82,51.02,51.86,-0.84,-1.6197,4831.41,24866.38,20210412,51.02,0.637,0.8196,0.71,44.6338,28.9996,2.9177,11.4357,7.583,,,9647.3014,7585.1231,5894.5921,492205.3174,386992.9806,688181,八亿时空,北京,半导体,科创板,20200106
688183.SH ,20210412,16.03,16.08,15.5,15.58,16.04,-0.46,-2.8678,50160.08,79017.581,20210412,15.58,4.5598,4.5598,0.73,29.5054,29.5054,3.3088,3.5667,3.5667,,,83182.1175,11000.4789,11000.4789,1295977.3907,171387.4613,688183,生益电子,广东,元器件,科创板,20210225
688185.SH ,20210412,403.0,406.0,373.5,373.5,408.99,-35.49,-8.6775,11521.38,445261.931,20210412,373.5,4.796,4.796,1.43,,,15.224,3713.178,3713.178,,,24744.9899,2402.2921,2402.2921,9242253.7277,897256.0994,688185,康希诺-U,天津,生物制药,科创板,20200813
688186.SH ,20210412,29.3,29.99,28.8,29.58,29.56,0.02,0.0677,6704.76,19789.277,20210412,29.58,0.6768,0.7384,0.78,28.1521,28.1521,2.7889,2.6927,2.6927,,,16480.0,9906.0,9079.9144,487478.4,293019.48,688186,广大特材,江苏,特种钢,科创板,20200211
688188.SH ,20210412,309.6,322.0,300.32,304.46,307.98,-3.52,-1.1429,5110.85,158976.278,20210412,304.46,1.9886,1.9886,2.01,82.1548,82.1548,12.2137,53.3364,53.3364,,,10000.0,2570.011,2570.011,3044600.0,782465.5491,688188,柏楚电子,上海,软件服务,科创板,20190808
688189.SH ,20210412,38.27,38.43,36.93,37.1,38.19,-1.09,-2.8542,4946.05,18587.138,20210412,37.1,0.5016,0.9493,0.9,39.059,39.059,3.2446,4.7734,4.7734,,,14000.0,9860.0,5210.0,519400.0,365806.0,688189,南新制药,湖南,化学制药,科创板,20200326
688191.SH ,20210412,21.6,21.6,19.9,19.9,21.45,-1.55,-7.2261,87992.26,179110.338,20210412,19.9,25.2922,25.2922,,33.0409,33.0409,3.942,6.0641,6.0641,,,15304.6047,3479.0224,3479.0224,304561.6335,69232.5458,688191,智洋创新,山东,电气设备,科创板,20210408
688195.SH ,20210412,18.8,18.81,18.35,18.36,18.86,-0.5,-2.6511,20276.78,37547.173,20210412,18.36,6.9024,6.9024,0.56,33.5001,33.5001,2.9424,8.8203,8.8203,,,12935.0,2937.6504,2937.6504,237486.6,53935.2613,688195,腾景科技,福建,元器件,科创板,20210326
688196.SH ,20210412,52.08,52.25,50.68,51.18,52.13,-0.95,-1.8224,5028.45,25761.69,20210412,51.18,1.746,1.746,0.88,25.3555,25.3555,2.7619,3.8423,3.8423,,,12000.0,2880.0,2880.0,614160.0,147398.4,688196,卓越新能,福建,环境保护,科创板,20191121
688198.SH ,20210412,145.77,145.77,140.0,142.3,143.05,-0.75,-0.5243,2393.76,34044.401,20210412,142.3,1.0499,1.0499,0.64,216.5462,243.8517,16.3328,93.5458,75.0894,,,9600.0,2280.0,2280.0,1366080.0,324444.0,688198,佰仁医疗,北京,医疗保健,科创板,20191209
688199.SH ,20210412,40.06,40.06,39.23,39.3,39.88,-0.58,-1.4544,5538.47,21865.831,20210412,39.3,0.7078,0.7078,1.05,17.5771,31.1027,1.6673,3.2746,4.3219,,,11122.68,7824.9868,7824.9868,437121.324,307521.9812,688199,久日新材,天津,化工原料,科创板,20191105
688200.SH ,20210412,317.5,320.0,310.0,310.95,317.85,-6.9,-2.1708,3486.43,110051.503,20210412,310.95,0.98,1.626,0.76,186.5484,95.0684,8.9145,74.724,47.8649,,,6118.5186,3557.5525,2144.1209,1902553.3587,1106220.9499,688200,华峰测控,北京,专用机械,科创板,20200218
688202.SH ,20210412,341.5,346.99,328.01,332.26,347.09,-14.83,-4.2727,5040.0,169022.844,20210412,332.26,1.938,1.938,0.76,309.436,158.9254,18.3323,45.8399,30.9333,,,6200.0,2600.5654,2600.5654,2060012.0,864063.8598,688202,美迪西,上海,医疗保健,科创板,20191105
688208.SH ,20210412,75.5,77.8,73.87,74.14,77.6,-3.46,-4.4588,16911.38,127770.452,20210412,74.14,0.6243,0.8508,0.66,77.0402,77.0402,13.1713,21.1456,21.1456,,,45000.0,27090.5,19877.0,3336300.0,2008489.67,688208,道通科技,深圳,汽车配件,科创板,20200213
688215.SH ,20210412,38.87,38.87,37.8,37.81,38.7,-0.89,-2.2997,2077.28,7912.41,20210412,37.81,2.1844,2.1844,1.17,94.8663,94.8663,3.5162,11.3489,11.3489,,,4004.0,950.95,950.95,151391.24,35955.4195,688215,瑞晟智能,浙江,专用机械,科创板,20200828
688218.SH ,20210412,15.03,15.03,14.56,14.75,15.01,-0.26,-1.7322,3947.3,5861.441,20210412,14.75,0.4746,0.5818,0.72,33.0294,58.3704,2.0466,3.6581,3.6601,,,11734.0,8316.2371,6784.4806,173076.5,122664.4972,688218,江苏北人,江苏,专用机械,科创板,20191211
688219.SH ,20210412,16.37,17.55,16.29,17.55,16.37,1.18,7.2083,34677.44,59096.309,20210412,17.55,8.3578,8.3578,2.42,74.0448,43.1306,4.7578,1.9994,1.9584,,,45928.3632,4149.0958,4149.0958,806042.7742,72816.6313,688219,会通股份,安徽,塑料,科创板,20201118
688221.SH ,20210412,16.1,16.12,15.62,15.7,16.13,-0.43,-2.6658,18638.35,29548.398,20210412,15.7,2.2558,2.2558,2.01,,,2.6356,121.1475,121.1475,,,35976.0,8262.578,8262.578,564823.2,129722.4746,688221,前沿生物-U,江苏,生物制药,科创板,20201028
688222.SH ,20210412,28.45,28.45,26.3,26.4,28.94,-2.54,-8.7768,16127.23,43699.351,20210412,26.4,4.3878,4.3878,1.37,87.9546,164.1894,8.2746,40.0381,43.4234,,,40068.0,3675.4696,3675.4696,1057795.2,97032.3974,688222,成都先导,四川,化学制药,科创板,20200416
688228.SH ,20210412,36.45,36.88,36.2,36.46,36.69,-0.23,-0.6269,2384.89,8697.982,20210412,36.46,0.8253,0.8253,0.47,35.5536,35.5536,2.0802,8.1256,8.1256,,,6713.344,2889.7649,2889.7649,244768.5222,105360.8283,688228,开普云,广东,互联网,科创板,20200327
688229.SH ,20210412,98.55,100.0,96.75,97.28,98.4,-1.12,-1.1382,1513.77,14961.549,20210412,97.28,1.4355,1.4355,0.62,70.7634,129.3085,5.1227,26.251,30.2412,,,4440.0,1054.5,1054.5,431923.2,102581.76,688229,博睿数据,北京,软件服务,科创板,20200817
688233.SH ,20210412,37.67,37.67,36.05,36.3,37.71,-1.41,-3.7391,7280.5,26782.776,20210412,36.3,0.8932,1.5701,0.58,75.4778,57.9407,4.7928,30.7976,30.2346,,,16000.0,8151.2284,4637.0579,580800.0,295889.5909,688233,神工股份,辽宁,化工原料,科创板,20200221
688256.SH ,20210412,141.99,142.75,139.02,139.18,142.0,-2.82,-1.9859,3964.95,55555.951,20210412,139.18,1.2017,1.2017,0.88,,,8.66,125.4361,121.3393,,,40010.0,3299.5464,3299.5464,5568591.8,459230.868,688256,寒武纪-U,北京,元器件,科创板,20200720
688258.SH ,20210412,37.88,37.88,36.03,36.59,37.88,-1.29,-3.4055,4772.96,17693.492,20210412,36.59,1.1266,1.2705,0.8,77.462,55.5699,3.5271,14.9494,16.0842,,,8695.6591,4236.6935,3756.6935,318174.1665,155020.6152,688258,卓易信息,江苏,软件服务,科创板,20191209
688260.SH ,20210412,22.48,22.65,20.45,20.46,22.67,-2.21,-9.7486,62513.13,133719.156,20210412,20.46,22.9018,22.9018,,43.735,43.735,4.9177,4.4344,4.4344,,,12000.0,2729.6137,2729.6137,245520.0,55847.8963,688260,昀冢科技,江苏,元器件,科创板,20210406
688266.SH ,20210412,60.86,60.89,59.06,59.38,60.8,-1.42,-2.3355,7409.73,44341.485,20210412,59.38,0.557,0.557,1.75,,,8.7972,,515.211,,,24000.0,13303.32,13303.32,1425120.0,789951.1416,688266,泽璟制药-U,江苏,化学制药,科创板,20200123
688268.SH ,20210412,59.5,59.86,57.76,58.0,59.36,-1.36,-2.2911,5605.05,32803.378,20210412,58.0,1.676,1.6761,0.62,95.8748,66.0057,5.4701,8.2465,6.9717,,,12000.0,3344.35,3344.174,696000.0,193972.3,688268,华特气体,广东,化工原料,科创板,20191226
688277.SH ,20210412,31.49,31.55,30.4,30.63,31.57,-0.94,-2.9775,7934.44,24524.915,20210412,30.63,2.1541,2.1541,0.87,,,12.868,94.3046,94.3046,,,41844.2648,3683.3975,3683.3975,1281689.8308,112822.4654,688277,天智航-U,北京,医疗保健,科创板,20200707
688278.SH ,20210412,32.87,33.47,32.5,32.56,33.12,-0.56,-1.6908,3530.88,11625.412,20210412,32.56,0.1603,0.3601,0.82,113.6266,113.6266,13.2401,16.6833,16.6833,,,40680.0,22032.5444,9804.033,1324540.8,717379.6457,688278,特宝生物,福建,生物制药,科创板,20200117
688286.SH ,20210412,87.3,90.0,85.8,86.3,87.5,-1.2,-1.3714,3626.96,31874.257,20210412,86.3,2.8645,2.8645,0.88,77.1845,107.3888,4.318,16.1643,13.9095,,,5320.0,1266.1737,1266.1737,459116.0,109270.7903,688286,敏芯股份,江苏,元器件,科创板,20200810
688288.SH ,20210412,37.51,38.17,35.95,36.09,37.71,-1.62,-4.2959,6324.85,23453.115,20210412,36.09,1.2323,1.7388,0.93,51.7878,40.4378,3.9259,11.5229,7.9051,,,10000.0,5132.6306,3637.3937,360900.0,185236.6384,688288,鸿泉物联,浙江,汽车配件,科创板,20191106
688289.SH ,20210412,90.8,90.8,86.3,86.3,90.82,-4.52,-4.9769,9102.66,80117.303,20210412,86.3,2.6109,2.6109,1.42,13.1927,13.1927,7.2744,7.2476,7.2476,,,40000.0,3486.4054,3486.4054,3452000.0,300876.786,688289,圣湘生物,湖南,医疗保健,科创板,20200828
688298.SH ,20210412,129.03,136.88,127.0,133.8,129.02,4.78,3.7049,16224.9,215107.814,20210412,133.8,2.6939,4.396,1.41,195.554,9.5097,6.5343,43.7044,4.9221,,,12000.0,6022.752,3690.822,1605600.0,805844.2176,688298,东方生物,浙江,医疗保健,科创板,20200205
688299.SH ,20210412,26.51,27.09,25.62,26.5,26.79,-0.29,-1.0825,37869.93,99628.585,20210412,26.5,1.701,2.1011,1.41,42.3109,42.3109,4.2796,7.1653,7.1653,,,28256.8577,22263.285,18023.9261,748806.7291,589977.0525,688299,长阳科技,浙江,塑料,科创板,20191106
688300.SH ,20210412,53.53,53.53,51.18,51.66,53.78,-2.12,-3.942,5659.22,29495.284,20210412,51.66,1.0838,1.7565,0.72,59.4603,40.0427,4.6075,14.0862,10.988,,,8597.34,5221.873,3221.843,444138.5844,269761.9592,688300,联瑞新材,江苏,矿物制品,科创板,20191115
688301.SH ,20210412,183.01,185.89,170.62,172.58,185.0,-12.42,-6.7135,6992.02,122685.75,20210412,172.58,4.2801,4.2801,1.72,56.335,56.335,4.7542,15.9681,15.9681,,,7254.7826,1633.5925,1633.5925,1252030.3811,281925.3937,688301,奕瑞科技,上海,专用机械,科创板,20200918
688308.SH ,20210412,45.53,46.59,43.52,43.58,45.52,-1.94,-4.2619,5701.01,25466.783,20210412,43.58,2.5061,2.5061,0.52,40.5589,40.5589,3.3337,6.2061,6.2061,,,10000.0,2274.8156,2274.8156,435800.0,99136.4638,688308,欧科亿,湖南,机械基件,科创板,20201210
688309.SH ,20210412,27.6,27.89,27.36,27.52,27.6,-0.08,-0.2899,1984.29,5485.526,20210412,27.52,1.0442,1.0442,0.89,34.1769,48.1183,3.0941,9.3768,12.6119,,,8001.0733,1900.2565,1900.2565,220189.5372,52295.0589,688309,恒誉环保,山东,环境保护,科创板,20200714
688310.SH ,20210412,26.5,27.16,26.5,26.63,26.5,0.13,0.4906,4081.63,10938.31,20210412,26.63,1.1096,1.8096,1.63,47.6186,38.0235,3.023,10.6241,8.4595,,,8360.0,3678.5,2255.5,222626.8,97958.455,688310,迈得医疗,浙江,医疗保健,科创板,20191203
688311.SH ,20210412,67.2,68.46,65.3,66.22,65.85,0.37,0.5619,6333.65,42273.346,20210412,66.22,2.3012,2.3012,0.98,103.9341,69.2444,4.6103,26.8258,18.3549,,,11467.0,2752.32,2752.32,759344.74,182258.6304,688311,盟升电子,四川,元器件,科创板,20200731
688312.SH ,20210412,22.8,22.84,22.02,22.26,22.87,-0.61,-2.6672,3981.31,8933.688,20210412,22.26,1.219,1.219,1.1,34.9995,31.2557,2.6457,11.7924,9.1158,,,14347.8696,3266.0815,3266.0815,319383.5773,72702.9742,688312,燕麦科技,深圳,专用机械,科创板,20200608
688313.SH ,20210412,17.15,17.25,16.31,16.44,17.16,-0.72,-4.1958,12188.3,20413.443,20210412,16.44,2.7891,2.7891,0.81,,195.0664,6.535,13.8064,11.2285,,,45880.2328,4370.0,4370.0,754271.0272,71842.8,688313,仕佳光子-U,河南,通信设备,科创板,20200812
688316.SH ,20210412,61.4,61.75,59.55,59.84,61.0,-1.16,-1.9016,3604.74,21835.111,20210412,59.84,3.3269,3.3269,0.46,,,3.2785,6.6264,6.6264,,,4746.2175,1083.5126,1083.5126,284013.6552,64837.394,688316,青云科技-U,北京,软件服务,科创板,20210316
688317.SH ,20210412,55.95,56.4,54.51,54.75,55.92,-1.17,-2.0923,8342.92,46019.045,20210412,54.75,2.0412,2.0412,0.64,206.9038,11.4849,3.3776,41.1788,5.1962,,,19470.435,4087.2677,4087.2677,1066006.3163,223777.9066,688317,之江生物,上海,生物制药,科创板,20210118
688318.SH ,20210412,146.06,147.23,142.04,142.23,147.51,-5.28,-3.5794,3760.81,54395.633,20210412,142.23,2.3343,2.3343,1.08,37.7057,37.7057,3.2715,34.7031,34.7031,,,6667.0,1611.1393,1611.1393,948247.41,229152.3426,688318,财富趋势,深圳,软件服务,科创板,20200427
688321.SH ,20210412,36.91,36.91,35.38,35.8,36.79,-0.99,-2.6909,28857.02,103574.904,20210412,35.8,1.1526,1.4059,1.47,472.7828,472.7828,9.8258,54.4699,54.4699,,,41000.0,25037.2322,20526.2707,1467800.0,896332.9128,688321,微芯生物,深圳,化学制药,科创板,20190812
688328.SH ,20210412,30.67,31.85,30.4,30.75,30.56,0.19,0.6217,15256.45,47709.289,20210412,30.75,9.2501,9.2501,1.04,34.2409,34.2409,3.3817,3.8455,3.8455,,,8104.0,1649.3306,1649.3306,249198.0,50716.916,688328,深科达,深圳,元器件,科创板,20210309
688329.SH ,20210412,27.08,27.15,26.48,26.63,27.05,-0.42,-1.5527,13570.39,36334.963,20210412,26.63,8.6412,8.6412,0.61,28.6899,28.6899,2.8166,6.6322,6.6322,,,7720.0,1570.4226,1570.4226,205583.6,41820.3538,688329,艾隆科技,江苏,专用机械,科创板,20210329
688330.SH ,20210412,79.89,80.0,75.89,76.0,81.78,-5.78,-7.0677,10492.26,81138.956,20210412,76.0,4.5234,4.5234,3.04,23.8845,23.8845,2.5123,8.3653,8.3653,,,10000.0,2319.5443,2319.5443,760000.0,176285.3668,688330,宏力达,上海,电气设备,科创板,20201015
688333.SH ,20210412,131.98,131.98,124.0,126.0,131.98,-5.98,-4.531,5826.35,74491.57,20210412,126.0,1.3127,1.4807,1.55,135.7235,117.5566,8.6837,31.3294,24.1217,,,8000.0,4438.5751,3934.8926,1008000.0,559260.4626,688333,铂力特,陕西,机械基件,科创板,20190722
688335.SH ,20210412,33.85,33.89,33.01,33.1,33.54,-0.44,-1.3119,2111.5,7054.313,20210412,33.1,1.2181,1.2181,0.86,37.4206,35.6993,2.2257,6.9891,6.383,,,7252.1508,1733.4574,1733.4574,240046.1915,57377.4399,688335,复洁环保,上海,环境保护,科创板,20200817
688336.SH ,20210412,17.88,17.88,17.03,17.05,17.88,-0.83,-4.6421,15347.53,26723.651,20210412,17.05,2.5798,2.5798,2.24,,,2.3331,16.0402,16.0402,,,61621.1413,5949.1973,5949.1973,1050640.4592,101433.814,688336,三生国健,上海,生物制药,科创板,20200722
688338.SH ,20210412,47.5,47.51,46.18,46.45,47.5,-1.05,-2.2105,2967.67,13849.125,20210412,46.45,1.5145,1.5145,1.28,53.3861,54.8148,2.7966,16.5204,17.053,,,8164.8,1959.552,1959.552,379254.96,91021.1904,688338,赛科希德,北京,医疗保健,科创板,20200806
688339.SH ,20210412,279.9,282.9,256.02,261.5,281.48,-19.98,-7.0982,8016.08,213236.349,20210412,261.5,4.9646,4.9646,1.1,288.4351,,8.0479,33.3004,32.2138,,,7050.0,1614.6418,1614.6418,1843575.0,422228.8307,688339,亿华通-U,北京,汽车配件,科创板,20200810
688350.SH ,20210412,24.64,24.77,23.61,23.97,24.12,-0.15,-0.6219,17630.73,42225.237,20210412,23.97,7.0874,7.0874,0.89,27.9089,27.9089,2.1897,2.5802,2.5802,,,12215.0,2487.6283,2487.6283,292793.55,59628.4504,688350,富淼科技,江苏,化工原料,科创板,20210128
688356.SH ,20210412,100.3,108.0,100.3,102.35,100.3,2.05,2.0439,5764.52,60319.006,20210412,102.35,4.0453,4.0453,1.51,71.6746,71.6746,7.172,32.906,32.906,,,6000.0,1425.0,1425.0,614100.0,145848.75,688356,键凯科技,北京,化学制药,科创板,20200826
688357.SH ,20210412,77.79,82.63,77.75,79.78,76.3,3.48,4.5609,7966.76,63399.693,20210412,79.78,3.033,3.8392,0.97,36.2162,36.2162,4.7331,10.2157,10.2157,,,5782.0,2626.7,2075.12,461287.96,209558.126,688357,建龙微纳,河南,化工原料,科创板,20191204
688358.SH ,20210412,49.85,49.87,49.0,49.07,49.55,-0.48,-0.9687,1087.97,5373.757,20210412,49.07,0.5667,0.5667,0.94,37.3396,37.045,3.2798,10.6167,11.471,,,8000.0,1920.0,1920.0,392560.0,94214.4,688358,祥生医疗,江苏,医疗保健,科创板,20191203
688360.SH ,20210412,28.07,28.27,27.43,27.69,27.81,-0.12,-0.4315,2365.63,6551.696,20210412,27.69,1.1626,1.1626,1.03,35.7078,35.7078,2.6678,3.0933,3.0933,,,8567.6599,2034.8192,2034.8192,237238.5026,56344.1436,688360,德马科技,浙江,机械基件,科创板,20200602
688363.SH ,20210412,178.88,186.8,170.8,172.52,179.4,-6.88,-3.835,44009.32,782796.471,20210412,172.52,4.7148,6.3881,1.25,128.2201,128.2201,16.4967,31.4538,31.4538,,,48000.0,9334.1956,6889.2595,8280960.0,1610335.4249,688363,华熙生物,山东,生物制药,科创板,20191106
688365.SH ,20210412,22.97,22.97,21.22,21.45,22.62,-1.17,-5.1724,11713.8,25527.598,20210412,21.45,3.4206,3.4206,1.43,91.8137,91.8137,7.5942,16.8666,16.8666,,,40100.0,3424.4807,3424.4807,860145.0,73455.111,688365,光云科技,浙江,软件服务,科创板,20200429
688366.SH ,20210412,117.95,122.08,111.65,112.21,119.92,-7.71,-6.4293,12132.22,140830.741,20210412,112.21,3.0748,4.0499,1.15,86.1423,86.1423,3.6095,14.8742,14.8742,,,17662.21,3945.6581,2995.6581,1981876.5841,442742.2954,688366,昊海生科,上海,生物制药,科创板,20191030
