ts_code,trade_date_x,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,trade_date_y,close_y,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,symbol,name,area,industry,market,list_date
603239.SH ,20210414,16.92,16.96,16.67,16.72,16.77,-0.05,-0.2982,7481.0,12545.844,20210414,16.72,0.2763,0.8246,0.45,46.4782,42.7514,4.8561,7.0453,7.3426,2.9904,2.9904,27072.0,27072.0,9072.0,452643.84,452643.84,603239,浙江仙通,浙江,汽车配件,主板,20161230
603256.SH ,20210414,9.2,9.36,9.14,9.3,9.18,0.12,1.3072,17761.0,16460.045,20210414,9.3,1.3062,1.3062,0.57,78.313,74.9014,5.6378,12.3191,13.0557,0.7742,0.7742,87780.0,13597.3021,13597.3021,816354.0,126454.9095,603256,宏和科技,上海,玻璃,主板,20190719
603258.SH ,20210414,26.69,27.15,26.45,27.15,26.47,0.68,2.5689,12697.36,34107.652,20210414,27.15,0.5264,1.4448,0.75,29.5147,16.9841,3.0364,9.6635,7.0981,1.6314,1.6314,24799.3,24120.78,8788.03,673300.995,654879.177,603258,电魂网络,浙江,互联网,主板,20161026
603259.SH ,20210414,136.39,137.99,131.5,135.5,134.5,1.0,0.7435,172590.16,2334351.642,20210414,135.5,1.1693,1.2968,0.93,112.1684,112.1684,10.2173,20.0808,20.0808,0.1676,0.1676,245051.572,147602.5487,133090.1108,33204488.006,20000145.3489,603259,药明康德,江苏,化学制药,主板,20180508
603260.SH ,20210414,43.23,43.94,43.07,43.34,43.33,0.01,0.0231,18490.05,80220.597,20210414,43.34,0.1971,1.2306,0.6,36.7452,42.181,4.5172,4.5479,4.6644,0.5307,0.5307,93800.0,93800.0,15024.6993,4065292.0,4065292.0,603260,合盛硅业,浙江,化工原料,主板,20171030
603266.SH ,20210414,10.19,10.19,10.07,10.16,10.09,0.07,0.6938,8018.08,8124.782,20210414,10.16,0.4075,1.2414,0.53,31.0382,24.3745,2.0752,2.199,2.1689,0.6892,0.6892,19891.055,19676.4022,6458.7462,202093.1188,199912.2464,603266,天龙股份,浙江,塑料,主板,20170110
603267.SH ,20210414,125.93,128.63,123.77,127.54,126.61,0.93,0.7345,18468.91,232701.624,20210414,127.54,1.1725,1.3033,1.06,60.7372,60.7372,11.4088,17.3658,17.3658,0.0056,0.0056,23147.6,15751.2356,14171.2356,2952244.904,2008912.5884,603267,鸿远电子,北京,元器件,主板,20190515
603268.SH ,20210414,17.0,17.31,17.0,17.15,17.18,-0.03,-0.1746,3872.6,6638.469,20210414,17.15,0.3119,0.7754,0.61,74.964,362.3066,3.266,3.6692,4.8394,,,12416.88,12416.88,4994.08,212949.492,212949.492,603268,松发股份,广东,陶瓷,主板,20150319
603269.SH ,20210414,11.5,12.35,11.17,12.35,11.23,1.12,9.9733,119337.24,143611.447,20210414,12.35,10.606,15.3883,11.96,28.6537,41.3614,1.7012,2.2745,2.2079,1.3165,1.3165,11251.8866,11251.8866,7755.0493,138960.7995,138960.7995,603269,海鸥股份,江苏,机械基件,主板,20170517
603277.SH ,20210414,16.87,17.08,16.5,16.88,16.79,0.09,0.536,15016.0,25259.897,20210414,16.88,0.3679,2.1075,0.4,23.2781,22.6882,3.1786,4.0114,4.3132,1.3033,1.3033,41005.5,40817.25,7125.16,692172.84,688995.18,603277,银都股份,浙江,专用机械,主板,20170911
603278.SH ,20210414,8.64,8.72,8.55,8.64,8.77,-0.13,-1.4823,20944.8,18065.837,20210414,8.64,0.7224,2.1709,0.73,24.4331,24.4331,1.5061,0.815,0.815,1.8315,1.8315,28993.5282,28993.5282,9647.9962,250504.0836,250504.0836,603278,大业股份,山东,钢加工,主板,20171113
603279.SH ,20210414,22.88,23.48,22.68,22.97,22.52,0.45,1.9982,55246.91,127522.764,20210414,22.97,2.903,3.2769,0.62,18.3851,18.3851,3.1819,2.8422,2.8422,2.5366,2.5366,41194.95,19031.0651,16859.6651,946248.0015,437143.5653,603279,景津环保,山东,环境保护,主板,20190729
603283.SH ,20210414,23.12,23.28,22.8,23.24,23.08,0.16,0.6932,18191.79,41904.565,20210414,23.24,1.0398,3.0447,0.99,34.0279,22.968,3.6279,3.4555,2.487,2.3668,2.3668,17924.4756,17494.9565,5974.9565,416564.8129,406582.7891,603283,赛腾股份,江苏,专用机械,主板,20171225
603286.SH ,20210414,14.3,14.3,13.86,14.05,13.97,0.08,0.5727,16005.2,22506.49,20210414,14.05,1.8172,3.3873,2.86,46.1761,55.1315,2.6662,2.4814,2.2953,0.4342,0.4342,8807.6,8807.6,4725.1,123746.78,123746.78,603286,日盈电子,江苏,汽车配件,主板,20170627
603288.SH ,20210414,169.1,171.7,166.22,169.63,170.6,-0.97,-0.5686,34623.28,586640.926,20210414,169.63,0.1068,0.4096,0.65,85.8486,85.8486,27.3901,24.1172,24.1172,0.5306,0.5306,324044.3208,324044.3208,84523.9702,54967638.1373,54967638.1373,603288,海天味业,广东,食品,主板,20140211
603289.SH ,20210414,7.79,7.96,7.75,7.93,7.79,0.14,1.7972,9699.51,7655.617,20210414,7.93,0.365,1.0261,1.08,20.4961,25.3335,1.9108,2.9292,2.8035,2.2671,2.2671,29680.0,26572.12,9452.5981,235362.4,210716.9116,603289,泰瑞机器,浙江,专用机械,主板,20171031
603290.SH ,20210414,190.61,194.7,188.18,190.81,190.48,0.33,0.1732,15261.56,291040.821,20210414,190.81,1.9329,3.073,0.62,168.9681,168.9681,26.3422,31.7025,31.7025,0.1331,0.1331,16000.0,7895.7232,4966.2844,3052960.0,1506582.9438,603290,斯达半导,浙江,半导体,主板,20200204
603297.SH ,20210414,41.91,43.5,40.12,42.7,42.53,0.17,0.3997,10805.67,45157.21,20210414,42.7,2.1154,3.4828,2.5,29.1905,29.1905,3.7506,8.188,8.188,1.0306,1.0306,11053.0,5108.1173,3102.5423,471963.1,218116.6087,603297,永新光学,浙江,电器仪表,主板,20180910
603298.SH ,20210414,23.58,23.98,22.6,23.83,22.95,0.88,3.8344,68122.02,161152.749,20210414,23.83,0.7863,2.2348,0.88,24.6397,24.6397,4.1944,1.8029,1.8029,1.0491,1.0491,86639.5852,86639.5852,30482.2112,2064621.3153,2064621.3153,603298,杭叉集团,浙江,专用机械,主板,20161227
603299.SH ,20210414,8.12,8.15,7.9,8.1,8.35,-0.25,-2.994,253821.8,204013.328,20210414,8.1,4.5371,9.0111,1.17,24.0094,33.166,1.5471,1.4969,1.6061,1.2615,1.2615,77437.9748,55944.0,28167.6029,627247.5959,453146.4,603299,苏盐井神,江苏,化工原料,主板,20151231
603300.SH ,20210414,8.45,8.46,8.26,8.32,8.45,-0.13,-1.5385,65598.4,54919.801,20210414,8.32,0.7555,0.8771,0.6,23.2655,20.5901,2.1997,4.927,4.3356,,,90270.6505,86822.6827,74787.4427,751051.8122,722364.7201,603300,华铁应急,浙江,专用机械,主板,20150529
603301.SH ,20210414,54.54,55.64,53.73,54.36,54.25,0.11,0.2028,20254.53,110400.127,20210414,54.36,0.8915,1.8633,0.6,78.723,5.7192,3.3176,6.6128,1.4198,0.4874,0.4874,22720.4736,22720.4736,10870.3136,1235084.9449,1235084.9449,603301,振德医疗,浙江,医疗保健,主板,20180412
603303.SH ,20210414,11.96,12.17,11.75,12.0,11.93,0.07,0.5868,14074.72,16823.463,20210414,12.0,0.2886,1.0794,0.96,17.1099,17.1099,2.0255,1.2984,1.2984,1.858,1.858,48771.5366,48771.5366,13039.3046,585258.4392,585258.4392,603303,得邦照明,浙江,家用电器,主板,20170330
603305.SH ,20210414,30.42,31.18,30.42,31.03,30.41,0.62,2.0388,10783.7,33275.78,20210414,31.03,0.2412,0.9011,0.83,41.6793,41.6793,4.1746,8.5232,8.5232,,,44703.8482,44703.8482,11967.3978,1387160.4096,1387160.4096,603305,旭升股份,浙江,汽车配件,主板,20170710
603306.SH ,20210414,23.52,23.75,23.44,23.57,23.52,0.05,0.2126,10781.95,25428.868,20210414,23.57,0.3512,0.6516,0.65,30.7315,33.8145,3.0207,7.3824,8.0298,1.9206,1.9206,30874.0206,30701.9706,16547.9796,727700.6655,723645.447,603306,华懋科技,福建,汽车配件,主板,20140926
603308.SH ,20210414,25.2,25.89,25.13,25.71,25.46,0.25,0.9819,19571.07,50099.271,20210414,25.71,0.4011,0.6014,0.54,95.9986,80.5263,3.3879,6.7432,7.0008,0.3151,0.3151,48796.2086,48796.2086,32544.3145,1254550.5231,1254550.5231,603308,应流股份,安徽,专用机械,主板,20140122
603309.SH ,20210414,12.71,13.07,12.67,13.03,12.77,0.26,2.036,18059.23,23368.97,20210414,13.03,0.6946,1.7225,1.69,27.9649,21.658,3.0056,3.4089,3.0118,1.1807,1.1807,26000.0,26000.0,10484.5744,338780.0,338780.0,603309,维力医疗,广东,医疗保健,主板,20150302
603311.SH ,20210414,11.12,11.29,11.05,11.28,11.11,0.17,1.5302,6219.0,6960.117,20210414,11.28,0.2961,0.7004,0.58,29.5686,26.892,2.8037,3.6509,3.6281,1.4184,1.4184,21000.0,21000.0,8879.5564,236880.0,236880.0,603311,金海高科,浙江,专用机械,主板,20150518
603313.SH ,20210414,32.43,33.1,31.5,31.93,32.66,-0.73,-2.2352,68430.96,219537.609,20210414,31.93,1.9681,4.8025,1.37,32.0529,26.1084,3.3896,3.126,2.0943,,,37511.5703,34770.688,14249.129,1197744.4397,1110228.0678,603313,梦百合,江苏,家居用品,主板,20161013
603315.SH ,20210414,12.6,12.78,12.6,12.77,12.65,0.12,0.9486,3710.0,4715.879,20210414,12.77,0.1687,0.21,0.4,34.3807,36.1504,2.9228,4.6922,4.571,1.2921,1.2921,30702.6264,21995.0901,17667.4276,392072.5391,280877.3006,603315,福鞍股份,辽宁,机械基件,主板,20150424
603316.SH ,20210414,6.53,6.7,6.53,6.68,6.55,0.13,1.9847,17122.0,11345.166,20210414,6.68,0.8423,1.6295,0.79,43.0627,36.0268,1.5339,1.4973,1.1698,0.479,0.479,20328.0,20328.0,10507.6598,135791.04,135791.04,603316,诚邦股份,浙江,建筑工程,主板,20170619
603317.SH ,20210414,42.56,43.2,42.21,42.95,42.79,0.16,0.3739,25193.29,107649.93,20210414,42.95,2.012,2.012,0.85,74.3336,74.3336,7.2601,11.451,11.451,0.4272,0.4272,63044.4441,12521.475,12521.475,2707758.8741,537797.3513,603317,天味食品,四川,食品,主板,20190416
603318.SH ,20210414,6.94,6.95,6.75,6.85,6.94,-0.09,-1.2968,38070.0,25976.304,20210414,6.85,0.9466,2.3253,0.62,115.1588,115.1588,2.7641,2.4312,2.4312,,,40216.2277,40216.2277,16372.2277,275481.1597,275481.1597,603318,派思股份,辽宁,专用机械,主板,20150424
603319.SH ,20210414,30.19,31.0,29.89,30.85,30.45,0.4,1.3136,14140.87,43176.716,20210414,30.85,1.348,1.9084,0.41,38.1384,24.3451,2.8082,3.5457,2.786,0.816,0.816,11512.0404,10490.155,7409.9587,355146.4463,323621.2818,603319,湘油泵,湖南,汽车配件,主板,20161130
603320.SH ,20210414,10.9,11.04,10.79,10.83,10.9,-0.07,-0.6422,9991.0,10895.608,20210414,10.83,0.7685,2.3081,0.84,34.323,36.2593,2.1136,2.0359,2.0272,0.8807,0.8807,13000.7315,13000.7315,4328.7285,140797.9221,140797.9221,603320,迪贝电气,浙江,机械基件,主板,20170502
603321.SH ,20210414,7.29,7.3,7.2,7.29,7.24,0.05,0.6906,12795.0,9290.892,20210414,7.29,0.4168,1.1021,0.26,56.5298,47.419,2.0686,3.0369,3.081,0.6859,0.6859,30700.0,30700.0,11610.0,223803.0,223803.0,603321,梅轮电梯,浙江,运输设备,主板,20170915
603322.SH ,20210414,15.42,15.43,15.2,15.35,15.45,-0.1,-0.6472,9818.88,15048.715,20210414,15.35,0.6273,1.3496,0.64,,2602.4513,5.3432,1.9404,1.9419,,,16015.0,15652.0,7275.1865,245830.25,240258.2,603322,超讯通信,广东,通信设备,主板,20160728
603323.SH ,20210414,4.66,4.68,4.63,4.66,4.67,-0.01,-0.2141,99455.84,46278.807,20210414,4.66,0.6907,0.8029,0.99,9.2007,8.7872,0.6963,2.3864,2.276,3.2189,3.2189,180306.8795,143999.0561,123869.7133,840230.0585,671035.6014,603323,苏农银行,江苏,银行,主板,20161129
603324.SH ,20210414,46.08,46.08,46.08,46.08,41.89,4.19,10.0024,26418.82,121737.923,20210414,46.08,8.5258,8.5258,16.1,46.9555,46.9555,4.5228,6.0893,6.0893,,,12392.0,3098.7004,3098.7004,571023.36,142788.1144,603324,盛剑环境,上海,环境保护,主板,20210407
603326.SH ,20210414,12.36,12.66,12.28,12.57,12.49,0.08,0.6405,14409.16,17981.871,20210414,12.57,0.458,1.5537,0.54,18.4471,18.4471,3.5258,2.5566,2.5566,1.5636,1.5636,32220.455,31457.944,9274.0892,405011.1194,395426.3561,603326,我乐家居,江苏,家居用品,主板,20170616
603327.SH ,20210414,17.21,17.63,17.06,17.51,17.17,0.34,1.9802,11246.53,19499.251,20210414,17.51,1.0975,1.6418,1.15,22.1029,22.1029,4.6991,4.2448,4.2448,1.4278,1.4278,40100.0,10247.065,6850.0,702151.0,179426.1082,603327,福蓉科技,四川,元器件,主板,20190523
603328.SH ,20210414,6.88,6.97,6.82,6.94,6.85,0.09,1.3139,21125.13,14609.597,20210414,6.94,0.2116,0.5783,0.76,13.3642,25.2866,2.1035,2.3015,2.732,6.7723,6.7723,99844.2611,99844.2611,36532.4391,692919.172,692919.172,603328,依顿电子,广东,元器件,主板,20140701
603329.SH ,20210414,11.71,11.88,11.64,11.85,11.73,0.12,1.023,7109.0,8378.833,20210414,11.85,0.5386,1.0991,0.7,,,2.0606,1.0717,1.1433,,,15875.6195,13200.0,6468.0,188126.0911,156420.0,603329,上海雅仕,上海,仓储物流,主板,20171229
603330.SH ,20210414,25.7,25.9,25.51,25.71,25.7,0.01,0.0389,12174.59,31299.092,20210414,25.71,0.8068,1.9212,0.39,256.9774,134.2157,4.3735,6.6242,6.8948,0.1826,0.1826,16980.9124,15090.0454,6337.0142,436579.2578,387965.0672,603330,上海天洋,上海,塑料,主板,20170213
603331.SH ,20210414,9.74,10.4,9.64,9.99,9.65,0.34,3.5233,25946.2,26239.415,20210414,9.99,1.4564,4.2551,2.41,21.939,21.939,2.1971,1.8476,1.8476,1.6874,1.6874,17895.3279,17815.7379,6097.7379,178774.3257,177979.2216,603331,百达精工,浙江,专用机械,主板,20170705
603332.SH ,20210414,17.8,18.43,17.74,18.34,17.8,0.54,3.0337,23403.17,42628.819,20210414,18.34,7.8706,7.8706,0.75,13.0028,46.5253,1.6668,1.3435,2.3192,3.2715,3.2715,11893.8,2973.5,2973.5,218132.292,54533.99,603332,苏州龙杰,江苏,化纤,主板,20190117
603333.SH ,20210414,6.4,6.65,6.34,6.48,6.41,0.07,1.092,47059.01,30495.024,20210414,6.48,0.9106,2.1861,0.79,32.4968,61.3724,2.1801,1.6567,1.5152,0.9259,0.9259,51990.5,51676.5682,21526.5682,336898.44,334864.1619,603333,尚纬股份,四川,电气设备,主板,20120507
603335.SH ,20210414,4.27,4.4,4.25,4.37,4.28,0.09,2.1028,28474.14,12388.751,20210414,4.37,0.6651,1.414,1.1,31.0989,31.0989,3.1142,1.9171,1.9171,0.4577,0.4577,42814.46,42814.46,20137.46,187099.1902,187099.1902,603335,迪生力,广东,汽车配件,主板,20170620
603336.SH ,20210414,10.17,10.17,9.79,9.91,10.24,-0.33,-3.2227,204664.96,203132.94,20210414,9.91,6.0654,12.7333,3.02,45.7088,45.7088,3.2459,3.4687,3.4687,0.7413,0.7413,33743.2575,33743.2575,16073.1789,334395.6818,334395.6818,603336,宏辉果蔬,广东,农业综合,主板,20161124
603337.SH ,20210414,30.14,31.98,30.14,31.68,30.48,1.2,3.937,18030.37,56611.677,20210414,31.68,0.4056,1.0995,0.95,46.859,49.1644,4.9641,3.9149,4.3452,0.4406,0.4406,44586.852,44448.822,16398.4797,1412511.4714,1408138.681,603337,杰克股份,浙江,纺织机械,主板,20170119
603338.SH ,20210414,87.63,88.69,86.01,87.06,88.11,-1.05,-1.1917,26271.69,228690.238,20210414,87.06,0.5411,1.3886,1.1,60.8954,48.5411,11.4111,17.6894,12.3663,0.2872,0.2872,48548.5571,48548.5571,18919.5387,4226637.3811,4226637.3811,603338,浙江鼎力,浙江,专用机械,主板,20150325
603339.SH ,20210414,9.12,9.23,9.06,9.23,9.09,0.14,1.5402,6748.44,6172.04,20210414,9.23,0.2181,0.3795,0.29,26.8314,26.8314,1.5777,2.589,2.589,1.3762,1.3762,30944.1175,30944.1175,17783.7468,285614.2045,285614.2045,603339,四方科技,江苏,专用机械,主板,20160519
603345.SH ,20210414,220.34,234.48,219.06,232.09,218.07,14.02,6.4291,28281.42,651163.505,20210414,232.09,1.1767,2.148,1.55,93.9523,93.9523,12.8418,8.1447,8.1447,0.1975,0.1975,24442.436,24034.036,13166.3646,5672844.9712,5578059.4152,603345,安井食品,福建,食品,主板,20170222
603348.SH ,20210414,23.39,24.58,23.1,24.39,23.58,0.81,3.4351,83097.21,200071.221,20210414,24.39,8.1703,8.1703,1.02,89.137,64.6812,2.3517,4.1177,3.316,0.5486,0.5486,25960.6443,10170.6443,10170.6443,633180.1145,248062.0145,603348,文灿股份,广东,汽车配件,主板,20180426
603351.SH ,20210414,21.36,21.86,21.16,21.8,21.36,0.44,2.0599,5041.4,10895.043,20210414,21.8,0.8449,0.9842,0.59,28.3587,28.3587,2.1918,3.87,3.87,1.4744,1.4744,13066.6732,5966.5803,5122.3803,284853.4758,130071.4505,603351,威尔药业,江苏,化学制药,主板,20190130
603353.SH ,20210414,44.53,45.29,42.06,43.1,44.35,-1.25,-2.8185,23978.73,105361.174,20210414,43.1,7.1836,7.1836,1.12,35.5434,33.9829,3.6137,2.963,3.2917,0.9281,0.9281,13338.0,3338.0,3338.0,574867.8,143867.8,603353,和顺石油,湖南,石油贸易,主板,20200407
603355.SH ,20210414,35.73,36.2,35.3,35.67,35.68,-0.01,-0.028,11203.09,39901.052,20210414,35.67,0.2794,1.602,0.89,29.1784,27.3377,4.177,2.5697,2.5566,0.7114,0.7114,41086.25,40100.0,6993.0051,1465546.5375,1430367.0,603355,莱克电气,江苏,家用电器,主板,20150513
603356.SH ,20210414,11.64,11.64,11.35,11.53,11.63,-0.1,-0.8598,16336.13,18750.322,20210414,11.53,1.2251,2.0264,1.34,22.2744,20.0223,1.986,1.0657,0.8469,1.6479,1.6479,13334.0,13334.0,8061.74,153741.02,153741.02,603356,华菱精工,安徽,机械基件,主板,20180124
603357.SH ,20210414,9.03,9.4,9.02,9.29,9.07,0.22,2.4256,32262.18,29874.498,20210414,9.29,0.7098,1.3816,1.36,11.6251,11.6251,1.6182,2.2109,2.2109,2.3681,2.3681,45454.2698,45454.2698,23351.0698,422270.1664,422270.1664,603357,设计总院,安徽,建筑工程,主板,20170801
603358.SH ,20210414,22.55,22.95,22.22,22.4,22.64,-0.24,-1.0601,23065.87,52091.205,20210414,22.4,0.7355,2.2762,1.38,45.0714,30.7034,2.5205,1.6815,1.6992,1.3393,1.3393,31360.0,31360.0,10133.3224,702464.0,702464.0,603358,华达科技,江苏,汽车配件,主板,20170125
603359.SH ,20210414,16.54,16.74,16.27,16.65,16.51,0.14,0.848,24976.36,41236.805,20210414,16.65,0.7838,1.6091,0.61,14.6757,11.4616,1.6681,2.6307,2.2096,1.2012,1.2012,31864.0,31864.0,15522.094,530535.6,530535.6,603359,东珠生态,江苏,环境保护,主板,20170901
603360.SH ,20210414,13.84,13.89,13.62,13.76,13.71,0.05,0.3647,5115.73,7011.342,20210414,13.76,0.1957,0.4552,0.54,16.2167,16.2167,3.6388,4.7978,4.7978,3.1146,3.1146,26134.64,26134.64,11238.6512,359612.6464,359612.6464,603360,百傲化学,辽宁,化工原料,主板,20170206
603363.SH ,20210414,13.37,13.38,12.91,13.09,13.37,-0.28,-2.0942,66922.83,87305.984,20210414,13.09,1.0712,2.146,1.45,15.398,15.398,3.2176,0.7661,0.7661,0.5869,0.5869,67401.6273,62475.9923,31184.2966,882287.3014,817810.7392,603363,傲农生物,福建,饲料,主板,20170926
603365.SH ,20210414,15.24,15.9,15.22,15.87,15.24,0.63,4.1339,18477.0,29000.964,20210414,15.87,0.6929,1.7193,1.13,13.4122,15.4409,1.8761,1.4097,1.4595,4.9712,4.9712,26667.0,26667.0,10746.616,423205.29,423205.29,603365,水星家纺,上海,纺织,主板,20171120
603366.SH ,20210414,4.99,5.16,4.91,5.05,4.97,0.08,1.6097,262631.39,132331.079,20210414,5.05,3.2829,8.5481,0.98,48.9214,36.8342,1.2603,1.2002,1.1891,1.2376,1.2376,80000.0,80000.0,30723.8479,404000.0,404000.0,603366,日出东方,江苏,家用电器,主板,20120521
603367.SH ,20210414,12.62,13.04,12.5,12.91,12.65,0.26,2.0553,19116.06,24495.912,20210414,12.91,0.4264,1.1334,1.02,13.3386,13.3386,1.2191,1.593,1.593,2.0535,2.0535,45335.3,44827.8,16865.78,585278.723,578726.898,603367,辰欣药业,山东,化学制药,主板,20170929
603368.SH ,20210414,22.8,23.05,22.48,22.99,22.73,0.26,1.1439,20493.4,46694.564,20210414,22.99,0.5694,0.7916,0.59,11.7077,11.7077,1.6856,0.5318,0.5318,2.114,2.114,36244.1802,35993.3626,25890.0831,833253.7028,827487.4062,603368,柳药股份,广西,医药商业,主板,20141204
603369.SH ,20210414,49.49,52.24,49.01,51.51,49.35,2.16,4.3769,117626.11,602983.526,20210414,51.51,0.9376,1.6962,1.27,44.3175,43.7282,8.0722,13.2692,13.0534,0.796,0.796,125450.0,125450.0,69345.0962,6461929.5,6461929.5,603369,今世缘,江苏,白酒,主板,20140703
603377.SH ,20210414,15.95,16.6,15.92,16.16,16.06,0.1,0.6227,150228.75,244106.68,20210414,16.16,2.4602,4.738,0.82,61.2675,61.2675,4.338,11.6346,11.6346,1.1774,1.1774,61062.643,61062.643,31706.918,986772.3109,986772.3109,603377,东方时尚,北京,汽车服务,主板,20160205
603378.SH ,20210414,56.0,57.77,55.9,57.39,55.99,1.4,2.5004,10374.71,59144.893,20210414,57.39,0.538,1.5832,0.64,103.6263,36.6536,5.7591,4.8793,3.3648,0.2925,0.2925,20617.3329,19284.73,6553.09,1183228.7351,1106750.6547,603378,亚士创能,上海,染料涂料,主板,20170928
603379.SH ,20210414,16.23,16.53,16.23,16.42,16.3,0.12,0.7362,9917.62,16269.15,20210414,16.42,0.5137,0.5137,0.78,15.5194,40.8391,2.0143,2.5477,3.4082,1.9575,1.9575,61047.9037,19306.0783,19306.0783,1002406.5788,317005.8057,603379,三美股份,浙江,化工原料,主板,20190402
603380.SH ,20210414,21.3,21.49,21.1,21.36,21.15,0.21,0.9929,8355.0,17833.145,20210414,21.36,0.5222,1.5388,0.54,26.8759,20.5014,3.6604,3.3262,2.7669,1.1704,1.1704,16000.0,16000.0,5429.48,341760.0,341760.0,603380,易德龙,江苏,元器件,主板,20170622
603383.SH ,20210414,27.01,27.48,26.51,26.74,26.95,-0.21,-0.7792,40561.23,109165.292,20210414,26.74,2.4108,5.3517,3.43,35.3737,34.2437,3.9896,13.2366,12.6492,1.3357,1.3357,16825.0516,16825.0516,7579.1162,449901.8798,449901.8798,603383,顶点软件,福建,软件服务,主板,20170522
603385.SH ,20210414,11.54,11.72,11.54,11.62,11.54,0.08,0.6932,10026.28,11675.126,20210414,11.62,0.2714,0.6605,0.66,14.3561,14.3561,1.196,1.3714,1.3714,1.9253,1.9253,37976.2298,36939.6444,15179.0,441283.7903,429238.6679,603385,惠达卫浴,河北,家居用品,主板,20170405
603386.SH ,20210414,16.02,17.62,16.02,17.62,16.02,1.6,9.9875,51680.0,87738.843,20210414,17.62,2.4449,8.6522,0.92,32.923,20.9199,3.3553,1.9136,1.7415,0.2862,0.2862,22434.2608,21137.4844,5973.0768,395291.6753,372442.4751,603386,广东骏亚,广东,元器件,主板,20170912
603387.SH ,20210414,32.99,33.68,32.87,33.6,32.99,0.61,1.849,12575.0,41906.656,20210414,33.6,0.4831,0.8144,0.62,25.7526,28.0451,4.7424,9.0347,7.7384,1.1907,1.1907,26034.0871,26031.2584,15440.8075,874745.3266,874650.2822,603387,基蛋生物,江苏,医疗保健,主板,20170717
603388.SH ,20210414,6.35,6.35,6.12,6.21,6.25,-0.04,-0.64,27038.6,16784.167,20210414,6.21,0.9483,1.9501,1.21,12.9678,16.7928,1.6339,1.7569,2.477,,,28514.206,28514.206,13864.884,177073.2193,177073.2193,603388,元成股份,浙江,建筑工程,主板,20170324
603389.SH ,20210414,3.95,3.99,3.91,3.98,3.98,0.0,0.0,6011.0,2372.889,20210414,3.98,0.2288,0.7956,0.8,,,1.6725,2.8084,3.7613,,,26275.2,26275.2,7555.2,104575.296,104575.296,603389,*ST亚振,江苏,家居用品,主板,20161215
603390.SH ,20210414,9.58,9.71,9.53,9.67,9.6,0.07,0.7292,11131.0,10727.792,20210414,9.67,0.866,0.866,0.67,72.81,72.81,1.9693,5.2011,5.2011,1.0341,1.0341,35168.6984,12852.6384,12852.6384,340081.3135,124285.0133,603390,通达电气,广东,汽车配件,主板,20191125
603392.SH ,20210414,293.01,299.99,290.1,294.28,296.7,-2.42,-0.8156,7842.98,230857.046,20210414,294.28,1.7988,1.7988,0.63,188.479,188.479,49.9673,54.1996,54.1996,,,43360.0,4360.0,4360.0,12759980.8,1283060.8,603392,万泰生物,北京,医疗保健,主板,20200429
603393.SH ,20210414,19.89,20.15,19.77,20.11,19.86,0.25,1.2588,19995.2,39911.057,20210414,20.11,0.6376,1.0811,0.5,17.5678,17.5678,2.2698,2.9856,2.9856,2.8415,2.8415,31360.0,31360.0,18494.4489,630649.6,630649.6,603393,新天然气,新疆,供气供热,主板,20160912
603396.SH ,20210414,29.6,29.91,29.11,29.76,29.48,0.28,0.9498,14916.52,43895.586,20210414,29.76,1.4102,3.375,0.78,38.13,38.13,3.1698,2.9677,2.9677,0.6048,0.6048,10577.9334,10577.9334,4419.6842,314799.298,314799.298,603396,金辰股份,辽宁,专用机械,主板,20171018
603398.SH ,20210414,9.1,9.8,8.97,9.54,9.39,0.15,1.5974,65763.04,62031.196,20210414,9.54,2.2189,5.7659,1.04,37.2669,55.9314,3.6405,5.264,5.4771,,,29638.28,29638.28,11405.5762,282749.1912,282749.1912,603398,邦宝益智,广东,文教休闲,主板,20151209
603399.SH ,20210414,4.07,4.16,3.99,4.1,4.16,-0.06,-1.4423,186046.86,75941.792,20210414,4.1,3.662,8.1352,0.64,,,1.0822,0.7332,0.8839,,,51052.3649,50805.0649,22869.2532,209314.6961,208300.7661,603399,吉翔股份,辽宁,小金属,主板,20120824
603408.SH ,20210414,15.82,17.39,15.75,16.38,15.82,0.56,3.5398,29379.98,48438.422,20210414,16.38,6.5289,6.5289,1.72,21.9083,20.9028,3.2318,2.1564,2.046,2.1368,2.1368,44668.0,4500.0,4500.0,731661.84,73710.0,603408,建霖家居,福建,家居用品,主板,20200730
603416.SH ,20210414,62.47,65.65,62.41,65.04,63.66,1.38,2.1678,14958.36,96474.818,20210414,65.04,1.6397,2.5695,0.9,27.563,27.563,6.0467,8.059,8.059,0.246,0.246,14056.0,9122.484,5821.604,914202.24,593326.3594,603416,信捷电气,江苏,电气设备,主板,20161221
603421.SH ,20210414,8.43,8.66,8.39,8.66,8.46,0.2,2.3641,16788.83,14375.126,20210414,8.66,0.2574,0.5892,1.25,34.928,45.6977,1.8686,3.1248,2.8686,0.8624,0.8624,65319.2211,65219.0511,28492.5174,565664.4547,564796.9825,603421,鼎信通讯,山东,通信设备,主板,20161011
